,j_coef,tp,tv
1201,6.518112837230303,Airport Terminal,Performing Arts Venue
1202,8.10822653312894,Church,Performing Arts Venue
1203,12.494656370260218,Garden,Performing Arts Venue
1204,41.313535653665774,Tennis Court,Performing Arts Venue
1205,10.997489139109085,Nightclub,Performing Arts Venue
1206,25.096882136213488,Science Museum,Performing Arts Venue
1207,7.183637775053468,College Residence Hall,Performing Arts Venue
1208,10.847722957130538,Sandwich Place,Performing Arts Venue
1209,15.567815253467545,Sporting Goods Shop,Performing Arts Venue
1210,24.89188884947256,Castle,Performing Arts Venue
1211,18.00850692687279,Light Rail,Performing Arts Venue
1212,16.902584835181347,Ramen /  Noodle House,Performing Arts Venue
1213,12.522491848100836,Mexican Restaurant,Performing Arts Venue
1214,13.40203721114617,Movie Theater,Performing Arts Venue
1215,16.720362181917164,Theme Park,Performing Arts Venue
1216,11.0570516168086,Farmers Market,Performing Arts Venue
1217,29.164323699190913,Pool,Performing Arts Venue
1218,8.027509992668625,University,Performing Arts Venue
1219,11.575829315118652,Cupcake Shop,Performing Arts Venue
1220,12.715775864544915,History Museum,Flea Market
1221,15.530972565922642,Scenic Lookout,Flea Market
1222,16.383421702649233,Art Museum,Flea Market
1223,11.900798694179919,Bar,Flea Market
1224,15.830378136266164,Department Store,Flea Market
1225,12.708187849861035,Bus Line,Flea Market
1226,19.649102215730807,Music Venue,Flea Market
1227,14.29198120187402,Bus Station,Flea Market
1228,28.45282570055903,Racetrack,Flea Market
1229,14.705533544100904,Art Gallery,Flea Market
1230,17.371698332710622,Train,Flea Market
1231,34.883078387457374,Athletic & Sport,Flea Market
1232,13.057074590020108,Electronics Store,Flea Market
1233,13.666180018966177,Fast Food Restaurant,Flea Market
1234,15.77240254840548,General Travel,Flea Market
1235,15.666888048887479,Soccer Stadium,Flea Market
1236,11.381798264090794,Other Great Outdoors,Flea Market
1237,15.6034644899646,Theater,Flea Market
1238,12.379692100319414,Italian Restaurant,Flea Market
1239,7.243585137089169,Airport Terminal,Flea Market
1240,9.00255080557813,Church,Flea Market
1241,13.875569664991481,Garden,Flea Market
1242,45.91037983573372,Tennis Court,Flea Market
1243,12.222404764524045,Nightclub,Flea Market
1244,27.887457763480768,Science Museum,Flea Market
1245,7.975418151302985,College Residence Hall,Flea Market
1246,12.05132209707424,Sandwich Place,Flea Market
1247,17.287324414206232,Sporting Goods Shop,Flea Market
1248,27.69581086401324,Castle,Flea Market
1249,19.983937182757753,Light Rail,Flea Market
1250,18.78889010318467,Ramen /  Noodle House,Flea Market
1251,13.93165505312742,Mexican Restaurant,Flea Market
1252,14.788168728605322,Movie Theater,Flea Market
1253,18.56214067677641,Theme Park,Flea Market
1254,12.27052695630582,Farmers Market,Flea Market
1255,32.3665428797225,Pool,Flea Market
1256,8.918937064390523,University,Flea Market
1257,12.871520641289926,Cupcake Shop,Flea Market
1258,10.22748509870883,Art Museum,History Museum
1259,7.384493882210139,Bar,History Museum
1260,7.884783174968449,Bus Line,History Museum
1261,12.177754912349588,Music Venue,History Museum
1262,8.852000229487711,Bus Station,History Museum
1263,17.654003453110143,Racetrack,History Museum
1264,9.142803800721577,Art Gallery,History Museum
1265,10.774408980629893,Train,History Museum
1266,21.64268349003472,Athletic & Sport,History Museum
1267,8.10030097407929,Electronics Store,History Museum
1268,8.477778716703881,Fast Food Restaurant,History Museum
1269,9.788078443030052,General Travel,History Museum
1270,7.063641938764187,Other Great Outdoors,History Museum
1271,7.680123270369473,Italian Restaurant,History Museum
1272,4.494262317824751,Airport Terminal,History Museum
1273,8.632663991882946,Garden,History Museum
1274,28.48567250965659,Tennis Court,History Museum
1275,7.591798670933622,Nightclub,History Museum
1276,17.569580267750727,Science Museum,History Museum
1277,4.978374281647253,College Residence Hall,History Museum
1278,7.484860379598743,Sandwich Place,History Museum
1279,10.722407599789175,Sporting Goods Shop,History Museum
1280,17.237116764362025,Castle,History Museum
1281,12.408288110873912,Light Rail,History Museum
1282,8.643459572359848,Mexican Restaurant,History Museum
1283,9.179782387099591,Movie Theater,History Museum
1284,11.515065134210474,Theme Park,History Museum
1285,20.077447727767872,Pool,History Museum
1286,7.9907938382490595,Cupcake Shop,History Museum
1287,10.733728332251316,Art Museum,Scenic Lookout
1288,7.781637971265,Bar,Scenic Lookout
1289,10.325663394534619,Department Store,Scenic Lookout
1290,8.310602549507852,Bus Line,Scenic Lookout
1291,12.84334053988087,Music Venue,Scenic Lookout
1292,9.332000543599728,Bus Station,Scenic Lookout
1293,18.61131738793989,Racetrack,Scenic Lookout
1294,9.615238421865387,Art Gallery,Scenic Lookout
1295,11.366587405000885,Train,Scenic Lookout
1296,22.851916320293874,Athletic & Sport,Scenic Lookout
1297,8.544391435342193,Electronics Store,Scenic Lookout
1298,8.941160121588313,Fast Food Restaurant,Scenic Lookout
1299,10.318320186903788,General Travel,Scenic Lookout
1300,7.491985724663483,Other Great Outdoors,Scenic Lookout
1301,8.088959014633199,Italian Restaurant,Scenic Lookout
1302,4.737877064129839,Airport Terminal,Scenic Lookout
1303,9.085881747540663,Garden,Scenic Lookout
1304,31.70533211982601,Tennis Court,Scenic Lookout
1305,7.993620386867647,Nightclub,Scenic Lookout
1306,18.24562902148184,Science Museum,Scenic Lookout
1307,5.217285726419903,College Residence Hall,Scenic Lookout
1308,7.889474951628706,Sandwich Place,Scenic Lookout
1309,11.399151641694383,Sporting Goods Shop,Scenic Lookout
1310,18.162874164252337,Castle,Scenic Lookout
1311,13.179265889985487,Light Rail,Scenic Lookout
1312,9.108105628765033,Mexican Restaurant,Scenic Lookout
1313,9.671726479474488,Movie Theater,Scenic Lookout
1314,12.154988906236513,Theme Park,Scenic Lookout
1315,21.222028927093344,Pool,Scenic Lookout
1316,8.414625002246849,Cupcake Shop,Scenic Lookout
1317,18.62145933160264,Bar,Art Museum
1318,24.672938053019852,Department Store,Art Museum
1319,19.892812434384197,Bus Line,Art Museum
1320,30.737672441557088,Music Venue,Art Museum
1321,22.337353384618368,Bus Station,Art Museum
1322,44.55713220996629,Racetrack,Art Museum
1323,23.058659418212443,Art Gallery,Art Museum
1324,27.201925130708872,Train,Art Museum
1325,54.625441906449815,Athletic & Sport,Art Museum
1326,20.432943266952453,Electronics Store,Art Museum
1327,21.3946015956132,Fast Food Restaurant,Art Museum
1328,24.69875991976385,General Travel,Art Museum
1329,24.53305499247739,Soccer Stadium,Art Museum
1330,17.821952963331228,Other Great Outdoors,Art Museum
1331,24.43950831861548,Theater,Art Museum
1332,19.365915483305816,Italian Restaurant,Art Museum
1333,11.344578145191464,Airport Terminal,Art Museum
1334,14.10254134039599,Church,Art Museum
1335,21.758059523665036,Garden,Art Museum
1336,71.8964320608634,Tennis Court,Art Museum
1337,19.153967977777654,Nightclub,Art Museum
1338,43.98528603582944,Science Museum,Art Museum
1339,12.517715209500713,College Residence Hall,Art Museum
1340,18.87827106222204,Sandwich Place,Art Museum
1341,27.047456050138923,Sporting Goods Shop,Art Museum
1342,43.41862362064026,Castle,Art Museum
1343,31.293945050153628,Light Rail,Art Museum
1344,29.40114949234955,Ramen /  Noodle House,Art Museum
1345,21.78175163622364,Mexican Restaurant,Art Museum
1346,23.154484400020355,Movie Theater,Art Museum
1347,29.069258654574128,Theme Park,Art Museum
1348,19.197800700355245,Farmers Market,Art Museum
1349,50.68585941542547,Pool,Art Museum
1350,13.977441806081073,University,Art Museum
1351,20.15740594900013,Cupcake Shop,Art Museum
1352,0.6566352991141968,Bus Line,Bar
1353,1.0127060305532434,Music Venue,Bar
1354,0.738486065724775,Bus Station,Bar
1355,1.4653480415275981,Racetrack,Bar
1356,0.7641334717730986,Art Gallery,Bar
1357,0.8934759581330978,Train,Bar
1358,1.7974769599294018,Athletic & Sport,Bar
1359,0.6753577565021466,Electronics Store,Bar
1360,0.706727772440251,Fast Food Restaurant,Bar
1361,0.8125040595073338,General Travel,Bar
1362,0.5865569808607037,Other Great Outdoors,Bar
1363,0.6408371782249707,Italian Restaurant,Bar
1364,0.3693104625653159,Airport Terminal,Bar
1365,0.7124852932877991,Garden,Bar
1366,2.332405314555383,Tennis Court,Bar
1367,0.6378199889343629,Nightclub,Bar
1368,1.4295806567006757,Science Museum,Bar
1369,0.41255054624528414,College Residence Hall,Bar
1370,0.6265131279037618,Sandwich Place,Bar
1371,0.8883633015959326,Sporting Goods Shop,Bar
1372,1.4313851912662947,Castle,Bar
1373,1.0217933413568732,Light Rail,Bar
1374,0.727139850830338,Mexican Restaurant,Bar
1375,0.7687745058319899,Movie Theater,Bar
1376,0.9460259478764308,Theme Park,Bar
1377,1.6508255540494363,Pool,Bar
1378,0.6645702664293419,Cupcake Shop,Bar
1379,4.232307662285998,Bus Line,Department Store
1380,6.535023475082167,Music Venue,Department Store
1381,4.767422622591163,Bus Station,Department Store
1382,9.475217909238694,Racetrack,Department Store
1383,4.890412327042473,Art Gallery,Department Store
1384,5.788551757738191,Train,Department Store
1385,11.637706009168566,Athletic & Sport,Department Store
1386,4.397783583581034,Electronics Store,Department Store
1387,4.563618821824735,Fast Food Restaurant,Department Store
1388,5.249758111254081,General Travel,Department Store
1389,3.788153007592196,Other Great Outdoors,Department Store
1390,4.1338251158555135,Italian Restaurant,Department Store
1391,2.416596155921545,Airport Terminal,Department Store
1392,4.6283140262514735,Garden,Department Store
1393,15.265479020830258,Tennis Court,Department Store
1394,4.0780336948104114,Nightclub,Department Store
1395,9.273200924372297,Science Museum,Department Store
1396,2.656260640859156,College Residence Hall,Department Store
1397,4.01478592587414,Sandwich Place,Department Store
1398,5.778311459965573,Sporting Goods Shop,Department Store
1399,9.210830287958352,Castle,Department Store
1400,6.665062457777076,Light Rail,Department Store
1401,4.646328419451359,Mexican Restaurant,Department Store
1402,4.929742723816354,Movie Theater,Department Store
1403,6.189592807329595,Theme Park,Department Store
1404,10.808419531529202,Pool,Department Store
1405,4.311147895641585,Cupcake Shop,Department Store
1406,1.816349552930544,Music Venue,Bus Line
1407,1.346441665352456,Bus Station,Bus Line
1408,2.623622339196257,Racetrack,Bus Line
1409,1.35914498583186,Art Gallery,Bus Line
1410,1.6116839235324232,Train,Bus Line
1411,3.2192258140573378,Athletic & Sport,Bus Line
1412,1.2109755353836815,Electronics Store,Bus Line
1413,1.2854843086413508,Fast Food Restaurant,Bus Line
1414,1.5280189294305258,General Travel,Bus Line
1415,1.4704096825962285,Soccer Stadium,Bus Line
1416,1.069816337137235,Other Great Outdoors,Bus Line
1417,1.4410506803777887,Theater,Bus Line
1418,1.143003395481032,Italian Restaurant,Bus Line
1419,0.6697342014795801,Airport Terminal,Bus Line
1420,0.8347444713850852,Church,Bus Line
1421,1.295886651807875,Garden,Bus Line
1422,4.224737604635852,Tennis Court,Bus Line
1423,1.1309156178075832,Nightclub,Bus Line
1424,2.5633875258471406,Science Museum,Bus Line
1425,0.7356476428706846,College Residence Hall,Bus Line
1426,1.1136859183912853,Sandwich Place,Bus Line
1427,1.598158188109431,Sporting Goods Shop,Bus Line
1428,2.557156724886154,Castle,Bus Line
1429,1.9170815235517185,Light Rail,Bus Line
1430,1.7358476777399274,Ramen /  Noodle House,Bus Line
1431,1.2859976514450455,Mexican Restaurant,Bus Line
1432,1.3752309530866345,Movie Theater,Bus Line
1433,1.708621592866081,Theme Park,Bus Line
1434,1.1339709069416095,Farmers Market,Bus Line
1435,2.9820223222587834,Pool,Bus Line
1436,0.8236503802515867,University,Bus Line
1437,1.1874646737250176,Cupcake Shop,Bus Line
1438,5.0319871002631595,Bus Station,Music Venue
1439,10.476586328652427,Racetrack,Music Venue
1440,5.183716224236505,Art Gallery,Music Venue
1441,6.117962696837685,Train,Music Venue
1442,12.336018186310206,Athletic & Sport,Music Venue
1443,4.6084538138320665,Electronics Store,Music Venue
1444,4.822453222466983,Fast Food Restaurant,Music Venue
1445,5.557778000543559,General Travel,Music Venue
1446,5.67480745077817,Soccer Stadium,Music Venue
1447,4.018172032132841,Other Great Outdoors,Music Venue
1448,5.494152515744002,Theater,Music Venue
1449,4.3668416582003395,Italian Restaurant,Music Venue
1450,2.5514117597835444,Airport Terminal,Music Venue
1451,3.1737952624400987,Church,Music Venue
1452,4.8951738095795525,Garden,Music Venue
1453,16.166874660908054,Tennis Court,Music Venue
1454,4.313999724538942,Nightclub,Music Venue
1455,9.820568511265916,Science Museum,Music Venue
1456,2.8106249841367252,College Residence Hall,Music Venue
1457,4.251711480672954,Sandwich Place,Music Venue
1458,6.091506452661665,Sporting Goods Shop,Music Venue
1459,9.800836331029796,Castle,Music Venue
1460,7.055816898091495,Light Rail,Music Venue
1461,6.631147985073312,Ramen /  Noodle House,Music Venue
1462,4.948269458906839,Mexican Restaurant,Music Venue
1463,5.2335869089068785,Movie Theater,Music Venue
1464,6.585942485786338,Theme Park,Music Venue
1465,4.320896220957443,Farmers Market,Music Venue
1466,11.397755831333544,Pool,Music Venue
1467,3.1451529227810706,University,Music Venue
1468,4.541478260353938,Cupcake Shop,Music Venue
1469,3.5415094384201447,Racetrack,Bus Station
1470,1.8353668106077703,Art Gallery,Bus Station
1471,2.1814478134906987,Train,Bus Station
1472,4.349352748857696,Athletic & Sport,Bus Station
1473,1.6392868226446362,Electronics Store,Bus Station
1474,1.736419103405385,Fast Food Restaurant,Bus Station
1475,2.0267938589886603,General Travel,Bus Station
1476,1.9506559708440987,Soccer Stadium,Bus Station
1477,1.4439854878390346,Other Great Outdoors,Bus Station
1478,1.9501961034110928,Theater,Bus Station
1479,1.5477620367833445,Italian Restaurant,Bus Station
1480,0.9150314096157226,Airport Terminal,Bus Station
1481,1.1267949563563424,Church,Bus Station
1482,1.7380135177966325,Garden,Bus Station
1483,5.71020886747452,Tennis Court,Bus Station
1484,1.5287964264067953,Nightclub,Bus Station
1485,3.5039178623763405,Science Museum,Bus Station
1486,0.9976324426420282,College Residence Hall,Bus Station
1487,1.5085523564370242,Sandwich Place,Bus Station
1488,2.1589748030020446,Sporting Goods Shop,Bus Station
1489,3.4610550506169586,Castle,Bus Station
1490,2.532546421418045,Light Rail,Bus Station
1491,2.3518263350356907,Ramen /  Noodle House,Bus Station
1492,1.7406398783082964,Mexican Restaurant,Bus Station
1493,1.8498041891830936,Movie Theater,Bus Station
1494,2.311456916425753,Theme Park,Bus Station
1495,1.5393353701102703,Farmers Market,Bus Station
1496,4.0400663846224285,Pool,Bus Station
1497,1.116302118949664,University,Bus Station
1498,1.6069486569325313,Cupcake Shop,Bus Station
1499,37.786303961713976,Art Gallery,Racetrack
1500,44.688848265097455,Train,Racetrack
1501,89.74646246350149,Athletic & Sport,Racetrack
1502,33.57192607710657,Electronics Store,Racetrack
1503,35.154840392271836,Fast Food Restaurant,Racetrack
1504,40.57502627964936,General Travel,Racetrack
1505,40.64376712584683,Soccer Stadium,Racetrack
1506,29.27043915550109,Other Great Outdoors,Racetrack
1507,40.0876451641399,Theater,Racetrack
1508,31.786900047416786,Italian Restaurant,Racetrack
1509,18.638903176723023,Airport Terminal,Racetrack
1510,23.218169605567194,Church,Racetrack
1511,35.70385912218685,Garden,Racetrack
1512,118.15199846109131,Tennis Court,Racetrack
1513,31.516343143328392,Nightclub,Racetrack
1514,71.78762377713196,Science Museum,Racetrack
1515,20.520772727462198,College Residence Hall,Racetrack
1516,30.975499051828514,Sandwich Place,Racetrack
1517,44.426442364505924,Sporting Goods Shop,Racetrack
1518,71.09913589115105,Castle,Racetrack
1519,51.47323181578609,Light Rail,Racetrack
1520,48.25927247822296,Ramen /  Noodle House,Racetrack
1521,35.95879213941973,Mexican Restaurant,Racetrack
1522,38.210051693156046,Movie Theater,Racetrack
1523,47.76891474799117,Theme Park,Racetrack
1524,31.50997394131216,Farmers Market,Racetrack
1525,83.28990136199234,Pool,Racetrack
1526,22.937061564965454,University,Racetrack
1527,33.06280117900836,Cupcake Shop,Racetrack
1528,2.7366455611127662,Train,Art Gallery
1529,5.507774173551084,Athletic & Sport,Art Gallery
1530,2.0539517283439874,Electronics Store,Art Gallery
1531,2.163259092370201,Fast Food Restaurant,Art Gallery
1532,2.4799431252231736,General Travel,Art Gallery
1533,2.4856595450114067,Soccer Stadium,Art Gallery
1534,1.7927745070641776,Other Great Outdoors,Art Gallery
1535,2.485407156908168,Theater,Art Gallery
1536,1.9573118912620049,Italian Restaurant,Art Gallery
1537,1.1371744297145367,Airport Terminal,Art Gallery
1538,1.4271489275677678,Church,Art Gallery
1539,2.2039713052480754,Garden,Art Gallery
1540,7.2127925120286385,Tennis Court,Art Gallery
1541,1.9403984506917875,Nightclub,Art Gallery
1542,4.471000646084624,Science Museum,Art Gallery
1543,1.2768894469081886,College Residence Hall,Art Gallery
1544,1.909331641311492,Sandwich Place,Art Gallery
1545,2.7399273108426656,Sporting Goods Shop,Art Gallery
1546,4.357119451428112,Castle,Art Gallery
1547,3.1372237852347937,Light Rail,Art Gallery
1548,2.973404400024768,Ramen /  Noodle House,Art Gallery
1549,2.206583635725413,Mexican Restaurant,Art Gallery
1550,2.35061376951769,Movie Theater,Art Gallery
1551,2.9131948197255366,Theme Park,Art Gallery
1552,1.9376609090112056,Farmers Market,Art Gallery
1553,5.1961046042383146,Pool,Art Gallery
1554,1.4292869361614668,University,Art Gallery
1555,2.0379272751038657,Cupcake Shop,Art Gallery
1556,14.752784806608679,Athletic & Sport,Train
1557,5.527165528243806,Electronics Store,Train
1558,5.795624373114773,Fast Food Restaurant,Train
1559,6.6885667291738855,General Travel,Train
1560,6.623710998685813,Soccer Stadium,Train
1561,4.818701657304676,Other Great Outdoors,Train
1562,6.602678723589524,Theater,Train
1563,5.236956671802466,Italian Restaurant,Train
1564,3.0794238433950443,Airport Terminal,Train
1565,3.811105676974727,Church,Train
1566,5.877544626947678,Garden,Train
1567,19.411802313539482,Tennis Court,Train
1568,5.169303275884892,Nightclub,Train
1569,11.815553020966613,Science Museum,Train
1570,3.3828779545663843,College Residence Hall,Train
1571,5.109431346559698,Sandwich Place,Train
1572,7.312500951485674,Sporting Goods Shop,Train
1573,11.687728622612665,Castle,Train
1574,8.481561147890565,Light Rail,Train
1575,7.961650262297553,Ramen /  Noodle House,Train
1576,5.889351713254286,Mexican Restaurant,Train
1577,6.254143853897387,Movie Theater,Train
1578,7.847857848794295,Theme Park,Train
1579,5.194293316862372,Farmers Market,Train
1580,13.691533299576369,Pool,Train
1581,3.7800504289932015,University,Train
1582,5.468815404307881,Cupcake Shop,Train
1583,13.115938119969414,Electronics Store,Athletic & Sport
1584,13.730718499234824,Fast Food Restaurant,Athletic & Sport
1585,15.771854808445756,General Travel,Athletic & Sport
1586,15.888995254191515,Soccer Stadium,Athletic & Sport
1587,11.41164715593327,Other Great Outdoors,Athletic & Sport
1588,15.594233264083655,Theater,Athletic & Sport
1589,12.373880497272518,Italian Restaurant,Athletic & Sport
1590,7.2429008017880525,Airport Terminal,Athletic & Sport
1591,8.996080996464123,Church,Athletic & Sport
1592,14.098548789975725,Garden,Athletic & Sport
1593,45.910069642926175,Tennis Court,Athletic & Sport
1594,12.213002316031732,Nightclub,Athletic & Sport
1595,27.887457763480768,Science Museum,Athletic & Sport
1596,7.973356465027628,College Residence Hall,Athletic & Sport
1597,12.05944420649653,Sandwich Place,Athletic & Sport
1598,17.390633684130655,Sporting Goods Shop,Athletic & Sport
1599,27.827504351018394,Castle,Athletic & Sport
1600,20.02378924190916,Light Rail,Athletic & Sport
1601,18.782485033376773,Ramen /  Noodle House,Athletic & Sport
1602,13.93697721528645,Mexican Restaurant,Athletic & Sport
1603,14.7964132543899,Movie Theater,Athletic & Sport
1604,18.561363286872343,Theme Park,Athletic & Sport
1605,12.297130868717954,Farmers Market,Athletic & Sport
1606,33.34322330859965,Pool,Athletic & Sport
1607,8.916537611329588,University,Athletic & Sport
1608,12.867870654830925,Cupcake Shop,Athletic & Sport
1609,4.3629277756681875,Fast Food Restaurant,Electronics Store
1610,5.030255658413034,General Travel,Electronics Store
1611,4.999173018876434,Soccer Stadium,Electronics Store
1612,3.6216634163946337,Other Great Outdoors,Electronics Store
1613,4.961967191540246,Theater,Electronics Store
1614,3.9427090273874192,Italian Restaurant,Electronics Store
1615,2.3178701184466117,Airport Terminal,Electronics Store
1616,2.8663392903235683,Church,Electronics Store
1617,4.414760251514774,Garden,Electronics Store
1618,14.588138588339962,Tennis Court,Electronics Store
1619,3.891585813152308,Nightclub,Electronics Store
1620,8.861809281060605,Science Museum,Electronics Store
1621,2.5403079252578364,College Residence Hall,Electronics Store
1622,3.8410021075997407,Sandwich Place,Electronics Store
1623,5.521098144253314,Sporting Goods Shop,Electronics Store
1624,8.781891162832698,Castle,Electronics Store
1625,6.367954472189252,Light Rail,Electronics Store
1626,5.998741208050338,Ramen /  Noodle House,Electronics Store
1627,4.438030359238901,Mexican Restaurant,Electronics Store
1628,4.714522700306247,Movie Theater,Electronics Store
1629,5.898351168885957,Theme Park,Electronics Store
1630,3.893694789613399,Farmers Market,Electronics Store
1631,10.319469191656864,Pool,Electronics Store
1632,2.8367910195425687,University,Electronics Store
1633,4.11876841906829,Cupcake Shop,Electronics Store
1634,2.0357025423853483,General Travel,Fast Food Restaurant
1635,2.04380487707974,Soccer Stadium,Fast Food Restaurant
1636,1.4710022744502107,Other Great Outdoors,Fast Food Restaurant
1637,2.0020657608265258,Theater,Fast Food Restaurant
1638,1.5849551213257167,Italian Restaurant,Fast Food Restaurant
1639,0.9238945668518248,Airport Terminal,Fast Food Restaurant
1640,1.1530600327088223,Church,Fast Food Restaurant
1641,1.7945130014619015,Garden,Fast Food Restaurant
1642,5.859096802405982,Tennis Court,Fast Food Restaurant
1643,1.565673904170653,Nightclub,Fast Food Restaurant
1644,3.5599483100968112,Science Museum,Fast Food Restaurant
1645,1.021476184252213,College Residence Hall,Fast Food Restaurant
1646,1.5459562475262425,Sandwich Place,Fast Food Restaurant
1647,2.2441309295259018,Sporting Goods Shop,Fast Food Restaurant
1648,3.5365715406014067,Castle,Fast Food Restaurant
1649,2.569702430601577,Light Rail,Fast Food Restaurant
1650,2.411871617901073,Ramen /  Noodle House,Fast Food Restaurant
1651,1.7835559236173657,Mexican Restaurant,Fast Food Restaurant
1652,1.9061239579795848,Movie Theater,Fast Food Restaurant
1653,2.3675976043241347,Theme Park,Fast Food Restaurant
1654,1.5693645169249586,Farmers Market,Fast Food Restaurant
1655,4.3357870020790426,Pool,Fast Food Restaurant
1656,1.1404180107866253,University,Fast Food Restaurant
1657,1.6501808486849945,Cupcake Shop,Fast Food Restaurant
1658,5.410355339918196,Soccer Stadium,General Travel
1659,3.961769557761829,Other Great Outdoors,General Travel
1660,5.3923690679965075,Theater,General Travel
1661,4.276147843112011,Italian Restaurant,General Travel
1662,2.635813267374834,Airport Terminal,General Travel
1663,3.1111637505666843,Church,General Travel
1664,4.809795263782795,Garden,General Travel
1665,15.854575665685868,Tennis Court,General Travel
1666,4.220243699365112,Nightclub,General Travel
1667,9.694547139573864,Science Museum,General Travel
1668,2.756672200530028,College Residence Hall,General Travel
1669,4.167987892354783,Sandwich Place,General Travel
1670,5.975371722716114,Sporting Goods Shop,General Travel
1671,9.568252128078523,Castle,General Travel
1672,7.004289716896012,Light Rail,General Travel
1673,6.485739937492322,Ramen /  Noodle House,General Travel
1674,4.810289952767301,Mexican Restaurant,General Travel
1675,5.1246810056165915,Movie Theater,General Travel
1676,6.410442348782734,Theme Park,General Travel
1677,4.2290848427877945,Farmers Market,General Travel
1678,11.17836957730263,Pool,General Travel
1679,3.0837318630165758,University,General Travel
1680,4.443334089314101,Cupcake Shop,General Travel
1681,11.384877557968865,Other Great Outdoors,Soccer Stadium
1682,12.355290667807527,Italian Restaurant,Soccer Stadium
1683,7.243166800831262,Airport Terminal,Soccer Stadium
1684,13.870472591257553,Garden,Soccer Stadium
1685,45.910017726181444,Tennis Court,Soccer Stadium
1686,12.220310513669064,Nightclub,Soccer Stadium
1687,27.887457763480768,Science Museum,Soccer Stadium
1688,7.970940009360831,College Residence Hall,Soccer Stadium
1689,12.040496938266473,Sandwich Place,Soccer Stadium
1690,17.297177480554982,Sporting Goods Shop,Soccer Stadium
1691,27.62844913511662,Castle,Soccer Stadium
1692,20.009440997634176,Light Rail,Soccer Stadium
1693,13.902321570242636,Mexican Restaurant,Soccer Stadium
1694,14.861341290289374,Movie Theater,Soccer Stadium
1695,18.56143746657685,Theme Park,Soccer Stadium
1696,32.36568332602329,Pool,Soccer Stadium
1697,12.84683828169751,Cupcake Shop,Soccer Stadium
1698,2.6894255056595537,Theater,Other Great Outdoors
1699,2.1323211882521598,Italian Restaurant,Other Great Outdoors
1700,1.2461292244448774,Airport Terminal,Other Great Outdoors
1701,1.5572793614748393,Church,Other Great Outdoors
1702,2.4212586537859067,Garden,Other Great Outdoors
1703,7.900279448367674,Tennis Court,Other Great Outdoors
1704,2.1096087855370413,Nightclub,Other Great Outdoors
1705,4.846515392533398,Science Museum,Other Great Outdoors
1706,1.3821448095963906,College Residence Hall,Other Great Outdoors
1707,2.0776043620421163,Sandwich Place,Other Great Outdoors
1708,2.9800795048715747,Sporting Goods Shop,Other Great Outdoors
1709,4.791275603666076,Castle,Other Great Outdoors
1710,3.5759686203544647,Light Rail,Other Great Outdoors
1711,3.238326780027958,Ramen /  Noodle House,Other Great Outdoors
1712,2.4000747125953743,Mexican Restaurant,Other Great Outdoors
1713,2.5502509894004564,Movie Theater,Other Great Outdoors
1714,3.1969209435570245,Theme Park,Other Great Outdoors
1715,2.114891499141803,Farmers Market,Other Great Outdoors
1716,5.604492578337748,Pool,Other Great Outdoors
1717,1.5402770044908147,University,Other Great Outdoors
1718,2.2163957711718103,Cupcake Shop,Other Great Outdoors
1719,3.4095565683899616,Italian Restaurant,Theater
1720,1.9875528346065643,Airport Terminal,Theater
1721,3.8148852393466255,Garden,Theater
1722,12.591070007355436,Tennis Court,Theater
1723,3.369520812701416,Nightclub,Theater
1724,7.670575526941644,Science Museum,Theater
1725,2.1985677529194043,College Residence Hall,Theater
1726,3.320951406748191,Sandwich Place,Theater
1727,4.770728517266671,Sporting Goods Shop,Theater
1728,7.624975804864211,Castle,Theater
1729,5.477352623891797,Light Rail,Theater
1730,5.181481861178857,Ramen /  Noodle House,Theater
1731,3.8404482642733577,Mexican Restaurant,Theater
1732,4.089529936580686,Movie Theater,Theater
1733,5.088144261795888,Theme Park,Theater
1734,8.893137928687338,Pool,Theater
1735,3.5452486938318595,Cupcake Shop,Theater
1736,0.4834489545787433,Airport Terminal,Italian Restaurant
1737,0.5994274538309656,Church,Italian Restaurant
1738,0.9224567552781272,Garden,Italian Restaurant
1739,3.008359172662665,Tennis Court,Italian Restaurant
1740,0.8199381446535794,Nightclub,Italian Restaurant
1741,1.8823928936613104,Science Museum,Italian Restaurant
1742,0.5321180952005213,College Residence Hall,Italian Restaurant
1743,0.8067233228433185,Sandwich Place,Italian Restaurant
1744,1.1508070372023336,Sporting Goods Shop,Italian Restaurant
1745,1.856869179494752,Castle,Italian Restaurant
1746,1.318971625330401,Light Rail,Italian Restaurant
1747,1.2596264794616632,Ramen /  Noodle House,Italian Restaurant
1748,0.9346009724717342,Mexican Restaurant,Italian Restaurant
1749,0.9867317329382174,Movie Theater,Italian Restaurant
0,0.795904666735605,Home (private),Park
1,2.1520103403499573,Event Space,Park
2,1.1097932297980062,Hotel,Park
3,0.835798209806663,Pub,Park
4,0.9515754204816529,Office,Park
5,7.36669236105863,Stadium,Park
6,1.0312595367784048,Coffee Shop,Park
7,1.099300768935759,Plaza,Park
8,0.8562522409103471,Gym,Park
9,0.8599683740582267,Grocery Store,Park
10,1.8846264128779944,Monument / Landmark,Park
11,0.9916323118577892,Bar,Park
12,1.0548637677113688,History Museum,Park
13,1.3079488242896582,Scenic Lookout,Park
14,1.311267431158788,Department Store,Park
15,1.2983999233327088,Theater,Park
16,0.7477727252850812,Church,Park
