,User ID,Venue ID,UTC time,Timezone offset,Latitude,Longitude,Category,City,TimeStamp,Date
245098,51461,4bebc5fb9fa3ef3b514580c9,Sun Aug 12 10:15:45 +0000 2012,60,51.427872,-0.168443,Pub,London,1344766545.0,2012-08-12 10:15:45
257114,51461,4d9a1a35d97ba1439554316b,Sun Aug 12 10:16:05 +0000 2012,60,51.426649,-0.166666,General Entertainment,London,1344766565.0,2012-08-12 10:16:05
44055,54828,4ac518cef964a520f9a520e3,Sun Aug 12 10:17:22 +0000 2012,60,51.507988,-0.128049,Plaza,London,1344766642.0,2012-08-12 10:17:22
124707,71183,4cb578923ac93704136acc0a,Sun Aug 12 10:17:51 +0000 2012,60,51.548525,-0.013938999999999998,Basketball Stadium,London,1344766671.0,2012-08-12 10:17:51
114619,18372,4b2e246ef964a520f9dc24e3,Sun Aug 12 10:18:26 +0000 2012,60,51.539449,-0.16089,Park,London,1344766706.0,2012-08-12 10:18:26
54361,93146,4c4d624bdb2c20a12730b972,Sun Aug 12 10:18:27 +0000 2012,60,51.543399,-0.006316,Mall,London,1344766707.0,2012-08-12 10:18:27
101767,245304,4ba22601f964a5203adf37e3,Sun Aug 12 10:18:30 +0000 2012,60,51.464815,-0.170428,Train Station,London,1344766710.0,2012-08-12 10:18:30
106038,1296,4e1769e9d1648b834828525b,Sun Aug 12 10:19:14 +0000 2012,60,51.50091,0.070325,Other Great Outdoors,London,1344766754.0,2012-08-12 10:19:14
272714,1296,501cf159e4b00debc91bef7e,Sun Aug 12 10:19:23 +0000 2012,60,51.500715,0.071951,Road,London,1344766763.0,2012-08-12 10:19:23
171709,28588,4b97ba48f964a520201235e3,Sun Aug 12 10:19:26 +0000 2012,60,51.49216,-0.223628,Mall,London,1344766766.0,2012-08-12 10:19:26
271016,11489,4f6c728f121d7483f0b05181,Sun Aug 12 10:19:34 +0000 2012,60,51.541144,-0.012403,Pool,London,1344766774.0,2012-08-12 10:19:34
272901,105496,501e4743e4b0d9ad7af0d9b4,Sun Aug 12 10:20:17 +0000 2012,60,51.510343,-0.096807,Stadium,London,1344766817.0,2012-08-12 10:20:17
195521,59133,4b07c83ef964a520fcff22e3,Sun Aug 12 10:24:34 +0000 2012,60,51.508995,-0.197006,Caf,London,1344767074.0,2012-08-12 10:24:34
30437,260972,4ac518cdf964a520f2a520e3,Sun Aug 12 10:26:27 +0000 2012,60,51.502385,-0.135269,Park,London,1344767187.0,2012-08-12 10:26:27
47924,18372,4ac51183f964a52048a020e3,Sun Aug 12 10:30:13 +0000 2012,60,51.535645,-0.15574000000000002,Zoo,London,1344767413.0,2012-08-12 10:30:13
224842,65030,4ba905d6f964a52073043ae3,Sun Aug 12 10:30:30 +0000 2012,60,51.526904,-0.061164,Grocery Store,London,1344767430.0,2012-08-12 10:30:30
30438,43367,4ac518cdf964a520f2a520e3,Sun Aug 12 10:36:29 +0000 2012,60,51.502385,-0.135269,Park,London,1344767789.0,2012-08-12 10:36:29
196041,140667,4c584221d12a20a1a58a68bd,Sun Aug 12 10:39:29 +0000 2012,60,51.51598,-0.099778,Bank,London,1344767969.0,2012-08-12 10:39:29
39197,78632,4acdeba7f964a5208bcd20e3,Sun Aug 12 10:40:24 +0000 2012,60,51.485846,-0.123811,Train Station,London,1344768024.0,2012-08-12 10:40:24
50470,160545,4ac518eaf964a52007ac20e3,Sun Aug 12 10:40:35 +0000 2012,60,51.502852,0.003154,Music Venue,London,1344768035.0,2012-08-12 10:40:35
195938,38182,4c0d7f41d64c0f477ad2265d,Sun Aug 12 10:40:46 +0000 2012,60,51.551539,-0.085659,Bus Line,London,1344768046.0,2012-08-12 10:40:46
70518,245441,4adb5c6ff964a5206b2621e3,Sun Aug 12 10:42:32 +0000 2012,60,51.508235,-0.116472,Bridge,London,1344768152.0,2012-08-12 10:42:32
50471,202377,4ac518eaf964a52007ac20e3,Sun Aug 12 10:42:39 +0000 2012,60,51.502852,0.003154,Music Venue,London,1344768159.0,2012-08-12 10:42:39
34150,143507,4ad08393f964a52049d820e3,Sun Aug 12 10:42:40 +0000 2012,60,51.504733,-0.018104,Gym / Fitness Center,London,1344768160.0,2012-08-12 10:42:40
267529,249740,4e424aa518a8627fce440f68,Sun Aug 12 10:42:52 +0000 2012,60,51.504353,-0.113235,Church,London,1344768172.0,2012-08-12 10:42:52
270616,30565,4f6c5507121d7483f0ac8610,Sun Aug 12 10:42:53 +0000 2012,60,51.507241,-0.158374,General Entertainment,London,1344768173.0,2012-08-12 10:42:53
196668,249740,4b8e30f5f964a520ec1a33e3,Sun Aug 12 10:44:05 +0000 2012,60,51.506092,-0.110611,Convention Center,London,1344768245.0,2012-08-12 10:44:05
50472,193134,4ac518eaf964a52007ac20e3,Sun Aug 12 10:44:29 +0000 2012,480,51.502852,0.003154,Music Venue,London,1344768269.0,2012-08-12 10:44:29
85603,82855,4ac518d3f964a52067a720e3,Sun Aug 12 10:45:05 +0000 2012,60,51.508636,-0.13926,Art Museum,London,1344768305.0,2012-08-12 10:45:05
256426,209884,4c558019fd2ea593b577d62b,Sun Aug 12 10:45:45 +0000 2012,60,51.611098,-0.043547,Kids Store,London,1344768345.0,2012-08-12 10:45:45
135653,185777,4b70510cf964a52028122de3,Sun Aug 12 10:47:07 +0000 2012,60,51.507861,-0.07862100000000001,Scenic Lookout,London,1344768427.0,2012-08-12 10:47:07
66473,135512,4bcd9b248920b71357eb9fdc,Sun Aug 12 10:47:07 +0000 2012,60,51.509059,-0.188081,Playground,London,1344768427.0,2012-08-12 10:47:07
185129,12004,4e086c816284d9ee92db0a62,Sun Aug 12 10:47:43 +0000 2012,60,51.533886,-0.136898,Road,London,1344768463.0,2012-08-12 10:47:43
269464,116351,4b4f1d33f964a52095fa26e3,Sun Aug 12 10:47:45 +0000 2012,60,51.504211,-0.10939000000000003,Gym,London,1344768465.0,2012-08-12 10:47:45
275324,135512,4ea00be1e5fa13c70e564c69,Sun Aug 12 10:47:46 +0000 2012,60,51.509136,-0.188201,Boat or Ferry,London,1344768466.0,2012-08-12 10:47:46
275325,135512,4d540756a64560fc916fb53a,Sun Aug 12 10:48:12 +0000 2012,60,51.509811,-0.186167,Cemetery,London,1344768492.0,2012-08-12 10:48:12
189441,12004,4f96ba56e4b036b6bb544001,Sun Aug 12 10:48:59 +0000 2012,60,51.533763,-0.136621,Residential Building (Apartment / Condo),London,1344768539.0,2012-08-12 10:48:59
54362,93146,4c4d624bdb2c20a12730b972,Sun Aug 12 10:50:18 +0000 2012,60,51.543399,-0.006316,Mall,London,1344768618.0,2012-08-12 10:50:18
6853,32277,4af33684f964a520c7eb21e3,Sun Aug 12 10:51:46 +0000 2012,60,51.530773,-0.123382,Train Station,London,1344768706.0,2012-08-12 10:51:46
153409,49229,4bd6aa327b1876b04cd78c86,Sun Aug 12 10:51:57 +0000 2012,60,51.489066,-0.197539,Event Space,London,1344768717.0,2012-08-12 10:51:57
226005,104658,4cda944022bd721e533df047,Sun Aug 12 10:52:50 +0000 2012,60,51.508764,-0.133771,Coffee Shop,London,1344768770.0,2012-08-12 10:52:50
275327,114032,4aec3e28f964a520a1c521e3,Sun Aug 12 10:53:01 +0000 2012,60,51.520333,-0.143548,Gym,London,1344768781.0,2012-08-12 10:53:01
69878,185777,4ac518d2f964a52024a720e3,Sun Aug 12 10:53:12 +0000 2012,60,51.50728,-0.07876,Pier,London,1344768792.0,2012-08-12 10:53:12
272805,17657,4e1833d5ae6092c2764f56de,Sun Aug 12 10:54:09 +0000 2012,60,51.513658,-0.144269,Gym / Fitness Center,London,1344768849.0,2012-08-12 10:54:09
155225,92114,4ac518c3f964a52028a420e3,Sun Aug 12 10:55:09 +0000 2012,60,51.490517,-0.168099,Restaurant,London,1344768909.0,2012-08-12 10:55:09
275334,87455,4f52e82ce4b0754d582ed555,Sun Aug 12 10:55:46 +0000 2012,60,51.507365,-0.12246,Bus Station,London,1344768946.0,2012-08-12 10:55:46
156035,38182,4b6cb221f964a520f04c2ce3,Sun Aug 12 10:57:13 +0000 2012,60,51.502492,-0.111988,Platform,London,1344769033.0,2012-08-12 10:57:13
69597,185777,4ac518cef964a520f8a520e3,Sun Aug 12 10:59:13 +0000 2012,60,51.505764,-0.075252,Bridge,London,1344769153.0,2012-08-12 10:59:13
152404,166169,4ac518c4f964a52069a420e3,Sun Aug 12 11:02:35 +0000 2012,60,51.556945,-0.168802,Pub,London,1344769355.0,2012-08-12 11:02:35
2818,64796,4ac518cef964a520f5a520e3,Sun Aug 12 11:04:02 +0000 2012,60,51.51368400000001,-0.099435,Church,London,1344769442.0,2012-08-12 11:04:02
244697,149314,4ae71946f964a52066a821e3,Sun Aug 12 11:04:45 +0000 2012,60,51.50563,-0.028254,Dim Sum Restaurant,London,1344769485.0,2012-08-12 11:04:45
94234,24978,4b5b6769f964a52058fb28e3,Sun Aug 12 11:05:15 +0000 2012,60,51.521295,-0.07177599999999999,Neighborhood,London,1344769515.0,2012-08-12 11:05:15
233015,85204,4c87ab84821e9eb06fcd8d89,Sun Aug 12 11:06:38 +0000 2012,60,51.522163,-0.045157,Pub,London,1344769598.0,2012-08-12 11:06:38
44056,89613,4ac518cef964a520f9a520e3,Sun Aug 12 11:06:56 +0000 2012,60,51.507988,-0.128049,Plaza,London,1344769616.0,2012-08-12 11:06:56
275309,145579,50276e08e4b0dd4acca8b390,Sun Aug 12 11:07:00 +0000 2012,60,51.510587,-0.099017,Stadium,London,1344769620.0,2012-08-12 11:07:00
275357,154462,4bf5064fcad2c9280a8a9c99,Sun Aug 12 11:11:25 +0000 2012,60,51.565493,-0.274787,Government Building,London,1344769885.0,2012-08-12 11:11:25
144774,8643,4be42b362468c928005dfe42,Sun Aug 12 11:11:27 +0000 2012,60,51.500628000000006,-0.12683599999999998,Plaza,London,1344769887.0,2012-08-12 11:11:27
109880,41702,4acdc2d9f964a520f5cc20e3,Sun Aug 12 11:12:32 +0000 2012,60,51.462398,-0.16780599999999998,Coffee Shop,London,1344769952.0,2012-08-12 11:12:32
59607,156021,4adc4b7df964a520ab2b21e3,Sun Aug 12 11:14:00 +0000 2012,60,51.522733,-0.201361,Pub,London,1344770040.0,2012-08-12 11:14:00
97750,321,4cf15b28899c6ea8bc16f0c1,Sun Aug 12 11:15:40 +0000 2012,60,51.477522,-0.405849,Home (private),London,1344770140.0,2012-08-12 11:15:40
142090,249532,4d60fa6629105941cd47fb46,Sun Aug 12 11:18:44 +0000 2012,60,51.550465,-0.139968,Train Station,London,1344770324.0,2012-08-12 11:18:44
275361,238003,4c62b89ede1b2d7f62e2e270,Sun Aug 12 11:20:22 +0000 2012,60,51.348274,-0.319686,Theme Park,London,1344770422.0,2012-08-12 11:20:22
275364,1296,4febc771e4b0f580991f0308,Sun Aug 12 11:23:20 +0000 2012,60,51.506761,0.072186,Road,London,1344770600.0,2012-08-12 11:23:20
100940,1296,4ad373bcf964a5207ce420e3,Sun Aug 12 11:23:29 +0000 2012,60,51.516328,0.079136,Miscellaneous Shop,London,1344770609.0,2012-08-12 11:23:29
148849,1296,4ad3774ef964a5208ee420e3,Sun Aug 12 11:23:38 +0000 2012,60,51.517543,0.075574,Grocery Store,London,1344770618.0,2012-08-12 11:23:38
234832,256713,4e16eb066284b506cfddcc13,Sun Aug 12 11:24:36 +0000 2012,60,51.607208,-0.154445,Coffee Shop,London,1344770676.0,2012-08-12 11:24:36
237976,89502,4f2297bce4b012e02d2b9368,Sun Aug 12 11:25:16 +0000 2012,60,51.472738,-0.137034,Building,London,1344770716.0,2012-08-12 11:25:16
124866,197034,4ac518cef964a5201da620e3,Sun Aug 12 11:25:26 +0000 2012,60,51.537367,-0.038109,Park,London,1344770726.0,2012-08-12 11:25:26
161324,186866,4ac518f7f964a520a3af20e3,Sun Aug 12 11:25:57 +0000 2012,60,51.508088,0.026307,Convention Center,London,1344770757.0,2012-08-12 11:25:57
59864,196750,5036b369cc6417d4bcd9a160,Sun Aug 12 11:27:57 +0000 2012,60,51.491631,-0.193961,Subway,London,1344770877.0,2012-08-12 11:27:57
271502,213064,4f8d6b56754abf3657a95eb4,Sun Aug 12 11:27:58 +0000 2012,60,51.507697,0.033618,Stadium,London,1344770878.0,2012-08-12 11:27:58
271503,99173,4f8d6b56754abf3657a95eb4,Sun Aug 12 11:33:37 +0000 2012,60,51.507697,0.033618,Stadium,London,1344771217.0,2012-08-12 11:33:37
255059,84487,4b75d6a0f964a5206c282ee3,Sun Aug 12 11:37:05 +0000 2012,60,51.489048,-0.110861,Pub,London,1344771425.0,2012-08-12 11:37:05
4856,17287,4acbc300f964a52058c520e3,Sun Aug 12 11:41:30 +0000 2012,60,51.528437,-0.134025,Train Station,London,1344771690.0,2012-08-12 11:41:30
69598,75780,4ac518cef964a520f8a520e3,Sun Aug 12 11:42:36 +0000 2012,60,51.505764,-0.075252,Bridge,London,1344771756.0,2012-08-12 11:42:36
709,158170,4c18fe2d6a21c9b670d6c997,Sun Aug 12 11:43:26 +0000 2012,60,51.470664,-0.457907,Airport Terminal,London,1344771806.0,2012-08-12 11:43:26
104097,8438,4c4b00809c8d2d7f95b5586a,Sun Aug 12 11:43:52 +0000 2012,60,51.550338,-0.015278,Track Stadium,London,1344771832.0,2012-08-12 11:43:52
206864,8438,4f6c73f1121d7483f0b08489,Sun Aug 12 11:44:18 +0000 2012,60,51.548263,-0.020674,Soccer Stadium,London,1344771858.0,2012-08-12 11:44:18
124708,8438,4cb578923ac93704136acc0a,Sun Aug 12 11:45:15 +0000 2012,60,51.548525,-0.013938999999999998,Basketball Stadium,London,1344771915.0,2012-08-12 11:45:15
192600,19291,4ad7a04bf964a520fe0c21e3,Sun Aug 12 11:45:25 +0000 2012,60,51.478136,-0.014221,Train Station,London,1344771925.0,2012-08-12 11:45:25
272691,35531,50198ec3e4b004b505363fd0,Sun Aug 12 11:45:52 +0000 2012,60,51.53191500000001,-0.167796,Residential Building (Apartment / Condo),London,1344771952.0,2012-08-12 11:45:52
262819,197376,4b619964f964a52082192ae3,Sun Aug 12 11:46:42 +0000 2012,60,51.445663,-0.165653,Pub,London,1344772002.0,2012-08-12 11:46:42
86620,28588,4ac518b4f964a52076a020e3,Sun Aug 12 11:47:33 +0000 2012,60,51.49234000000001,-0.22053000000000006,Hotel,London,1344772053.0,2012-08-12 11:47:33
221387,199851,4c3344cc6f1fef3bf67cec3d,Sun Aug 12 11:47:47 +0000 2012,60,51.527649,-0.133467,Subway,London,1344772067.0,2012-08-12 11:47:47
64539,131018,4e175b25183880768f35a7e5,Sun Aug 12 11:50:20 +0000 2012,60,51.492597,-0.148796,Bus Station,London,1344772220.0,2012-08-12 11:50:20
142808,94100,4d8f2c22c1b1721e135b4046,Sun Aug 12 11:55:23 +0000 2012,60,51.479441,-0.32024,Gastropub,London,1344772523.0,2012-08-12 11:55:23
271912,71183,5013decde4b02c1e0bfe3eaa,Sun Aug 12 11:55:31 +0000 2012,60,51.541502,-0.01818,Sporting Goods Shop,London,1344772531.0,2012-08-12 11:55:31
70691,245173,4ac51183f964a52049a020e3,Sun Aug 12 11:57:08 +0000 2012,60,51.491043,-0.127888,Art Museum,London,1344772628.0,2012-08-12 11:57:08
55893,43211,4ac518d2f964a52026a720e3,Sun Aug 12 11:57:34 +0000 2012,60,51.50849,-0.16786199999999998,Park,London,1344772654.0,2012-08-12 11:57:34
224332,190875,4b9e7bb3f964a520ece736e3,Sun Aug 12 11:58:57 +0000 2012,60,51.510232,-0.138847,Coffee Shop,London,1344772737.0,2012-08-12 11:58:57
150315,190875,4b3f5889f964a520c2a525e3,Sun Aug 12 11:59:19 +0000 2012,60,51.510202,-0.139845,Clothing Store,London,1344772759.0,2012-08-12 11:59:19
112669,185777,4c9c6a059c48236a1cb14dee,Sun Aug 12 11:59:29 +0000 2012,60,51.509898,-0.134963,Plaza,London,1344772769.0,2012-08-12 11:59:29
44057,259118,4ac518cef964a520f9a520e3,Sun Aug 12 12:03:29 +0000 2012,60,51.507988,-0.128049,Plaza,London,1344773009.0,2012-08-12 12:03:29
275403,95784,4c17bc134ff90f47035b0d49,Sun Aug 12 12:03:53 +0000 2012,60,51.502887,0.004806,Sushi Restaurant,London,1344773033.0,2012-08-12 12:03:53
216279,170452,4c39fdbdae2da593c76403c6,Sun Aug 12 12:04:58 +0000 2012,60,51.435044,-0.128172,Portuguese Restaurant,London,1344773098.0,2012-08-12 12:04:58
137735,8438,4b34b457f964a520532825e3,Sun Aug 12 12:06:46 +0000 2012,60,51.538408,-0.016479,Stadium,London,1344773206.0,2012-08-12 12:06:46
269324,140667,50046d62e4b0b1602cfe05aa,Sun Aug 12 12:06:53 +0000 2012,60,51.507438,-0.099974,Art Gallery,London,1344773213.0,2012-08-12 12:06:53
50473,256241,4ac518eaf964a52007ac20e3,Sun Aug 12 12:07:03 +0000 2012,60,51.502852,0.003154,Music Venue,London,1344773223.0,2012-08-12 12:07:03
2819,140667,4ac518cef964a520f5a520e3,Sun Aug 12 12:07:26 +0000 2012,60,51.51368400000001,-0.099435,Church,London,1344773246.0,2012-08-12 12:07:26
275407,126441,4acf2ddff964a5209ad220e3,Sun Aug 12 12:07:35 +0000 2012,60,51.523918,-0.093532,Breakfast Spot,London,1344773255.0,2012-08-12 12:07:35
53667,140667,4ac518cef964a52022a620e3,Sun Aug 12 12:08:46 +0000 2012,60,51.509517,-0.098491,Bridge,London,1344773326.0,2012-08-12 12:08:46
275310,140667,50276e08e4b0dd4acca8b390,Sun Aug 12 12:08:58 +0000 2012,60,51.510587,-0.099017,Stadium,London,1344773338.0,2012-08-12 12:08:58
243493,28588,4d072fa554d0236a14f4fcd5,Sun Aug 12 12:09:11 +0000 2012,60,51.491725,-0.225391,Church,London,1344773351.0,2012-08-12 12:09:11
275409,141912,4c4455a1dd1f2d7f7fa87ff9,Sun Aug 12 12:09:17 +0000 2012,60,51.51292,-0.130984,Mediterranean Restaurant,London,1344773357.0,2012-08-12 12:09:17
275414,28588,4ea97e999a522efffb9f1551,Sun Aug 12 12:09:49 +0000 2012,60,51.492938,-0.223426,Antique Shop,London,1344773389.0,2012-08-12 12:09:49
152157,26694,4ac518c3f964a52058a420e3,Sun Aug 12 12:10:15 +0000 2012,60,51.509651,-0.037658,Gastropub,London,1344773415.0,2012-08-12 12:10:15
195697,8438,4dca3cead22da18f4e5efe68,Sun Aug 12 12:11:23 +0000 2012,60,51.538595,-0.013154,Monument / Landmark,London,1344773483.0,2012-08-12 12:11:23
72922,261378,4b801f80f964a520375430e3,Sun Aug 12 12:15:41 +0000 2012,60,51.52251,-0.156898,Pub,London,1344773741.0,2012-08-12 12:15:41
69967,13247,4ad86cedf964a520521121e3,Sun Aug 12 12:16:16 +0000 2012,60,51.510481,-0.136043,Health Food Store,London,1344773776.0,2012-08-12 12:16:16
245233,57094,4fbab91ae4b0d498b3c8ee87,Sun Aug 12 12:16:51 +0000 2012,60,51.541135,-0.194118,Home (private),London,1344773811.0,2012-08-12 12:16:51
183302,9784,4bca0ac90687ef3bf51bdbcc,Sun Aug 12 12:17:03 +0000 2012,60,51.498512,-0.137212,Hotel,London,1344773823.0,2012-08-12 12:17:03
233603,54828,4ee7cc910e01e8843f1fc2e0,Sun Aug 12 12:17:15 +0000 2012,60,51.494086,-0.173289,Platform,London,1344773835.0,2012-08-12 12:17:15
90853,11538,4be3f1c42fc7d13a2a9e083a,Sun Aug 12 12:19:38 +0000 2012,60,51.512268,-0.139732,Road,London,1344773978.0,2012-08-12 12:19:38
267436,121379,4b80032ef964a520a84a30e3,Sun Aug 12 12:23:09 +0000 2012,60,51.41079600000001,-0.29901500000000003,Salon / Barbershop,London,1344774189.0,2012-08-12 12:23:09
89333,142013,4ac518d0f964a52098a620e3,Sun Aug 12 12:23:13 +0000 2012,120,51.504556,-0.134811,Plaza,London,1344774193.0,2012-08-12 12:23:13
201955,132468,4c639d8769a1c9b643b03ba4,Sun Aug 12 12:24:15 +0000 2012,60,51.54385300000001,-0.02738,Neighborhood,London,1344774255.0,2012-08-12 12:24:15
256309,148658,4f7d4336e4b07c92949a2f2c,Sun Aug 12 12:24:42 +0000 2012,60,51.600582,-0.191051,Neighborhood,London,1344774282.0,2012-08-12 12:24:42
64008,19960,4ad0aa76f964a520f5d820e3,Sun Aug 12 12:26:58 +0000 2012,60,51.552873,-0.26041,Furniture / Home Store,London,1344774418.0,2012-08-12 12:26:58
275416,166973,4d8dd42ed265236a5acbfa16,Sun Aug 12 12:27:22 +0000 2012,60,51.555321,-0.181002,Church,London,1344774442.0,2012-08-12 12:27:22
180513,104658,4ad70cf9f964a5208b0821e3,Sun Aug 12 12:28:05 +0000 2012,60,51.510237,-0.129833,Pub,London,1344774485.0,2012-08-12 12:28:05
77886,228543,4ae2d9f8f964a5208d8f21e3,Sun Aug 12 12:31:08 +0000 2012,60,51.49681500000001,-0.171468,Art Museum,London,1344774668.0,2012-08-12 12:31:08
58739,114032,4da49dccc6e96ea82a06015e,Sun Aug 12 12:31:54 +0000 2012,60,51.51835,-0.140534,Caf,London,1344774714.0,2012-08-12 12:31:54
61439,239129,4ae5b238f964a52087a121e3,Sun Aug 12 12:32:57 +0000 2012,60,51.514351,-0.152693,Department Store,London,1344774777.0,2012-08-12 12:32:57
101918,172573,4ae5f7b7f964a5209ba321e3,Sun Aug 12 12:33:44 +0000 2012,60,51.546088,-0.103903,Train Station,London,1344774824.0,2012-08-12 12:33:44
269033,172573,4dc0f10e1838710f4371d120,Sun Aug 12 12:34:01 +0000 2012,60,51.546019,-0.10468,Platform,London,1344774841.0,2012-08-12 12:34:01
251290,206428,4c91e73051d9b1f758358446,Sun Aug 12 12:35:11 +0000 2012,60,51.519372,-0.094113,Food Court,London,1344774911.0,2012-08-12 12:35:11
182809,32975,4b5f5f31f964a5209eb629e3,Sun Aug 12 12:35:53 +0000 2012,60,51.494928,-0.055864,Park,London,1344774953.0,2012-08-12 12:35:53
271640,228685,4f6c6eec121d7483f0afd27f,Sun Aug 12 12:36:02 +0000 2012,60,51.537871,-0.033545,General Entertainment,London,1344774962.0,2012-08-12 12:36:02
275424,225622,50279e73e0e2fa47b2c37e5b,Sun Aug 12 12:36:23 +0000 2012,60,51.50945,-0.125442,College Stadium,London,1344774983.0,2012-08-12 12:36:23
275311,154542,50276e08e4b0dd4acca8b390,Sun Aug 12 12:37:08 +0000 2012,60,51.510587,-0.099017,Stadium,London,1344775028.0,2012-08-12 12:37:08
274350,193651,4cf8f3bd7b44224bfee3d105,Sun Aug 12 12:37:37 +0000 2012,60,51.496069,-0.145025,Chinese Restaurant,London,1344775057.0,2012-08-12 12:37:37
55354,22061,4adf8a61f964a520947b21e3,Sun Aug 12 12:38:31 +0000 2012,60,51.461147,-0.216744,Train Station,London,1344775111.0,2012-08-12 12:38:31
48616,64796,4ac518d2f964a5203da720e3,Sun Aug 12 12:38:45 +0000 2012,60,51.519272,-0.12684700000000002,History Museum,London,1344775125.0,2012-08-12 12:38:45
86847,24978,4ac518ebf964a52047ac20e3,Sun Aug 12 12:39:20 +0000 2012,60,51.52157,-0.071837,Flea Market,London,1344775160.0,2012-08-12 12:39:20
270867,84487,4bedc180a40fc9288574820c,Sun Aug 12 12:40:52 +0000 2012,60,51.489507,-0.096469,Fast Food Restaurant,London,1344775252.0,2012-08-12 12:40:52
5938,32277,4ac518ecf964a52078ac20e3,Sun Aug 12 12:41:09 +0000 2012,60,51.512762,-0.140097,Toy / Game Store,London,1344775269.0,2012-08-12 12:41:09
271234,19291,501a69f7e4b040bdc8bf67d5,Sun Aug 12 12:41:32 +0000 2012,60,51.479867,-0.002829,Other Great Outdoors,London,1344775292.0,2012-08-12 12:41:32
140819,24978,4af5dad6f964a520ddfd21e3,Sun Aug 12 12:41:34 +0000 2012,60,51.521722,-0.072184,Bowling Alley,London,1344775294.0,2012-08-12 12:41:34
271235,105496,501a69f7e4b040bdc8bf67d5,Sun Aug 12 12:42:23 +0000 2012,60,51.479867,-0.002829,Other Great Outdoors,London,1344775343.0,2012-08-12 12:42:23
275428,185777,4ac518d0f964a5209ba620e3,Sun Aug 12 12:43:06 +0000 2012,60,51.506659,-0.132136,Plaza,London,1344775386.0,2012-08-12 12:43:06
271863,71183,501430ffe4b03546298bf94d,Sun Aug 12 12:43:37 +0000 2012,60,51.547392,-0.017858000000000002,Event Space,London,1344775417.0,2012-08-12 12:43:37
44632,8438,4c7551e63adda143e3f906af,Sun Aug 12 12:44:40 +0000 2012,60,51.541885,-0.003439,Train Station,London,1344775480.0,2012-08-12 12:44:40
199525,152681,4b956227f964a520b59f34e3,Sun Aug 12 12:45:21 +0000 2012,60,51.495172,-0.18209,Hotel,London,1344775521.0,2012-08-12 12:45:21
151113,246007,4bfcc7bfbf6576b0fc5dacb8,Sun Aug 12 12:48:58 +0000 2012,60,51.376127,-0.093201,Platform,London,1344775738.0,2012-08-12 12:48:58
275440,129755,4ae19f4df964a520768621e3,Sun Aug 12 12:51:07 +0000 2012,60,51.517663,-0.14286500000000002,Pizza Place,London,1344775867.0,2012-08-12 12:51:07
96696,14621,4b4188b9f964a5205fc725e3,Sun Aug 12 12:51:07 +0000 2012,60,51.449541,-0.357699,Train Station,London,1344775867.0,2012-08-12 12:51:07
44633,95784,4c7551e63adda143e3f906af,Sun Aug 12 12:51:25 +0000 2012,60,51.541885,-0.003439,Train Station,London,1344775885.0,2012-08-12 12:51:25
275445,105353,4fa7b6b4e4b063f123bc4dc1,Sun Aug 12 12:52:51 +0000 2012,60,51.424446,-0.215908,Bakery,London,1344775971.0,2012-08-12 12:52:51
272516,154542,50115ec3e4b09cb7de674867,Sun Aug 12 12:53:01 +0000 2012,60,51.512345,-0.111429,Event Space,London,1344775981.0,2012-08-12 12:53:01
275446,51013,4afb17c2f964a5201b1b22e3,Sun Aug 12 12:53:51 +0000 2012,60,51.499565,-0.156533,Gastropub,London,1344776031.0,2012-08-12 12:53:51
275449,104194,4b9b8c21f964a520910e36e3,Sun Aug 12 12:54:14 +0000 2012,60,51.506666,-0.2367,Caf,London,1344776054.0,2012-08-12 12:54:14
70692,59133,4ac51183f964a52049a020e3,Sun Aug 12 12:56:26 +0000 2012,60,51.491043,-0.127888,Art Museum,London,1344776186.0,2012-08-12 12:56:26
232850,249740,4f6229bde4b0d73260046a37,Sun Aug 12 12:57:58 +0000 2012,60,51.508005,-0.112694,River,London,1344776278.0,2012-08-12 12:57:58
275452,46368,4f3bdc711081c6dc56a3deac,Sun Aug 12 12:59:55 +0000 2012,60,51.371995,-0.102932,Parking,London,1344776395.0,2012-08-12 12:59:55
272780,249545,4f8d7b30754abf3657ab5b6d,Sun Aug 12 13:00:08 +0000 2012,60,51.504145,-0.134324,Stadium,London,1344776408.0,2012-08-12 13:00:08
270617,109870,4f6c5507121d7483f0ac8610,Sun Aug 12 13:00:18 +0000 2012,60,51.507241,-0.158374,General Entertainment,London,1344776418.0,2012-08-12 13:00:18
116993,49237,4ad2db87f964a520bee220e3,Sun Aug 12 13:00:24 +0000 2012,60,51.468034,-0.20896,Subway,London,1344776424.0,2012-08-12 13:00:24
272922,111276,4b2221f3f964a520eb4324e3,Sun Aug 12 13:00:30 +0000 2012,60,51.513745,-0.319828,Caf,London,1344776430.0,2012-08-12 13:00:30
275458,46368,4f3d20a7e4b0c30dff495675,Sun Aug 12 13:02:06 +0000 2012,60,51.372293,-0.10113,Coffee Shop,London,1344776526.0,2012-08-12 13:02:06
254651,29931,4c4c002b959220a1d8065d10,Sun Aug 12 13:02:28 +0000 2012,60,51.56162,-0.071392,Gym,London,1344776548.0,2012-08-12 13:02:28
177493,49748,4ac518c0f964a5206fa320e3,Sun Aug 12 13:02:40 +0000 2012,60,51.462385,-0.13787,Breakfast Spot,London,1344776560.0,2012-08-12 13:02:40
